assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,None,0,0,False,True,0,0,0,0,245830,None,,0,0,0,0,0.0,652,257,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,593,214,0,0,0,False,0.0,658,256,426,False,0.0,658,256,0,0,0,0,0,0,0,0,Loaned to  Preston North End,2024-08-31T08:19:22.292913Z,45,385,240,p245830,0,0,None,0,,245830.jpg,0.0,662,257,0,None,False,0,0,Bowler,0.0,656,268,False,None,0,0,u,16,17,None,0.0,634,249,0,1220,0,6450,15,0.0,0.0,Bowler,0
0,1998-10-09,0,0,True,True,None,None,0,0,475123,None,,0,0,-4,4,0.0,603,57,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos Miguel,0.0,518,68,0,0,0,False,0.0,618,73,427,False,0.0,617,73,0,0,0,0,0,0,0,0,,None,41,619,41,p475123,0,0,None,0,,475123.jpg,0.0,623,73,0,30,False,0,0,dos Santos Pereira,0.2,395,56,False,None,0,0,a,16,17,2024-07-09,0.0,570,44,0,12925,243,34628,325,0.0,0.0,C.Miguel,0
0,2006-05-03,0,9,True,True,None,None,0,0.0,569014,None,,0,0,-1,1,0.3,475,238,None,,0,3,0.5,0.5,0,0.00,0.0,0.00,0.0,0.00,0.31,1.0,0.0,Eric,0.0,569,203,0,0.0,0,False,0.6,496,233,428,False,5.2,479,225,28,0,0,0,0,0,0,0,,None,44,544,325,p569014,0,0,None,0,,569014.jpg,1.0,445,201,0,80,False,0,0.0,da Silva Moreira,0.1,476,172,False,None,0,0.0,a,16,17,2024-07-01,0.0,614,242,2,16048,258,16737,368,0.0,0.5,Da Silva Moreira,0
0,2001-04-29,0,15,True,True,100,100,1,1.15,513046,None,,0,0,-3,3,0.7,466,234,None,,0,3,1.3,1.3,3,0.00,0.0,0.00,0.0,0.00,0.96,1.11,0.0,Danilo,0.8,305,146,0,0.0,0,False,0.7,492,231,429,False,6.2,473,224,78,0,0,0,0,0,0,0,,2024-08-17T20:00:06.172553Z,47,347,227,p513046,0,0,None,0,,513046.jpg,2.0,275,121,0,30,False,0,0.0,dos Santos de Oliveira,0.0,630,254,False,None,2,2.31,a,16,17,2023-01-16,0.0,714,305,4,1928,328,5963,111,0.2,0.9,Danilo,0
0,None,0,0,False,True,0,None,0,0,230251,None,,0,0,-1,1,0.0,735,69,None,,0,4,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Emmanuel,0.0,699,59,0,0,0,False,0.0,738,70,430,False,0.0,738,70,0,0,0,0,0,0,0,0,Loaned to Blackburn Rovers,2025-02-04T10:29:11.830830Z,49,268,55,p230251,0,0,None,0,,230251.jpg,0.0,739,71,0,157,False,0,0,Dennis,0.2,336,55,False,None,0,0,u,16,17,2022-08-13,0.0,725,70,0,49670,293,59320,1263,0.0,0.0,Dennis,0
0,1998-06-28,0,155,True,True,100,100,3,0.24,250199,None,,0,0,-2,2,129.5,200,127,None,,0,3,1.7,1.7,1,0.89,0.07,2.11,0.17,1.22,16.45,1.33,0.1,Nicolás,1.2,248,115,16,1.29,0,False,46.6,223,115,431,False,205.8,231,100,1116,0,0,0,0,0,0,0,,2024-12-21T21:30:08.505388Z,48,316,206,p250199,0,0,None,0,,250199.jpg,1.3,382,181,0,10,False,0,0.0,Domínguez,0.0,576,225,False,None,12,0.97,a,16,17,2023-09-01,131.0,173,106,27,5578,114,6590,156,0.3,5.6,Dominguez,6
8,2002-04-27,7,319,True,True,100,100,8,0.49,449434,2,,0,0,-2,2,476.6,36,29,4,,2,3,6.5,6.5,13,3.39,0.21,5.97,0.37,2.58,19.64,1.21,0.16,Anthony,6.0,21,7,19,1.18,3,False,120.0,49,33,432,False,379.0,107,40,1455,0,0,0,0,0,0,0,,2024-11-23T22:30:08.527966Z,53,154,91,p449434,0,0,None,0,,449434.jpg,3.8,70,32,0,206,False,0,0.0,Elanga,6.5,57,15,False,None,18,1.11,a,16,17,2023-07-25,341.0,55,35,92,1004085,79608,518173,15605,1.1,17.4,Elanga,1
6,2000-01-27,12,368,True,True,100,100,9,0.52,222531,None,,0,0,-1,1,490.8,31,25,2,,2,3,6.5,6.5,16,3.69,0.21,7.08,0.4,3.39,18.38,1.05,0.19,Morgan,6.0,22,8,17,0.97,5,False,136.3,31,22,433,False,431.0,71,21,1571,0,0,0,0,0,0,0,,2024-11-23T22:30:08.545151Z,64,48,26,p222531,0,0,2,0,,222531.jpg,4.8,18,11,1,241,False,0,0.0,Gibbs-White,4.8,72,21,False,None,20,1.15,a,16,17,2022-08-19,440.0,41,24,95,865309,73145,835249,12173,0.9,14.8,Gibbs-White,5
3,2000-11-07,3,311,True,True,0,0,8,0.47,209046,None,,0,0,-3,3,484.5,34,27,None,,1,3,0.0,0.0,0,1.84,0.11,3.76,0.22,1.92,15.64,0.92,0.11,Callum,2.0,191,80,13,0.77,3,False,104.7,67,43,434,False,300.4,156,60,1525,0,0,0,0,0,0,0,Groin Injury - Unknown return date,2025-01-20T00:30:08.439693Z,52,165,100,p209046,0,0,None,0,,209046.jpg,3.5,92,42,0,241,False,0,0.0,Hudson-Odoi,1.0,205,61,False,None,18,1.06,i,16,17,2023-09-01,266.0,77,50,70,363425,75,606775,10204,0.4,13.5,Hudson-Odoi,1
0,None,0,0,False,True,0,0,0,0,244930,None,,0,0,0,0,0.0,651,256,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,592,213,0,0,0,False,0.0,657,255,435,False,0.0,657,255,0,0,0,0,0,0,0,0,Season long loan to Port Vale,2024-08-29T11:09:56.647313Z,45,384,239,p244930,0,0,None,0,,244930.jpg,0.0,661,256,0,None,False,0,0,Mighten,0.0,676,279,False,None,0,0,u,16,17,None,0.0,633,248,0,689,0,4135,7,0.0,0.0,Mighten,0
0,2002-07-04,11,360,True,True,100,100,9,0.4,575476,None,,0,0,2,-2,152.4,177,40,3,,1,2,2.7,2.7,5,0.89,0.04,1.97,0.09,1.08,25.89,1.15,0.05,Murillo,2.2,162,48,27,1.2,1,False,87.3,94,17,436,False,579.4,17,6,2028,0,0,0,0,0,0,0,,2024-12-30T09:30:07.080942Z,47,349,46,p575476,0,0,None,0,,575476.jpg,3.7,76,16,0,30,False,0,0.0,Santiago Costa dos Santos,3.7,93,34,False,None,23,1.02,a,16,17,2023-08-31,140.0,165,29,86,709746,9699,387005,10444,0.5,18.3,Murillo,5
1,2001-04-13,2,246,True,True,None,None,7,0.47,215136,None,,0,0,-1,1,129.6,199,50,5,,2,2,4.5,4.5,12,0.51,0.03,2.01,0.13,1.50,15.36,1.04,0.1,Neco,4.0,60,10,12,0.81,1,False,60.1,164,48,437,False,315.8,144,56,1328,0,0,0,0,0,0,0,,None,44,503,95,p215136,0,0,None,0,,215136.jpg,3.2,111,28,0,244,False,0,0.0,Williams,2.2,130,49,False,None,14,0.95,a,16,17,2022-07-11,154.0,152,26,67,304580,18372,129622,3179,0.9,15.2,N.Williams,4
0,None,0,0,False,True,0,0,0,0,204822,None,,0,0,0,0,0.0,647,246,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,587,234,0,0,0,False,0.0,653,246,438,False,0.0,653,246,0,0,0,0,0,0,0,0,Loaned to Rio Ave,2024-08-22T11:19:23.101534Z,45,377,60,p204822,0,0,None,0,,204822.jpg,0.0,657,245,0,None,False,0,0,Richards,0.0,662,225,False,None,0,0,u,16,17,None,0.0,629,243,0,33,0,4876,7,0.0,0.0,O.Richards,0
0,None,0,0,False,True,0,0,0,0,243345,None,,0,0,0,0,0.0,743,319,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,712,300,0,0,0,False,0.0,746,319,439,False,0.0,746,319,0,0,0,0,0,0,0,0,On loan to Los Angeles Football Club for the rest of the season,2024-08-01T07:01:57.624673Z,50,213,134,p243345,0,0,None,0,,243345.jpg,0.0,746,319,0,241,False,0,0,O'Brien,0.0,768,332,False,None,0,0,u,16,17,2022-07-20,0.0,738,316,0,0,0,127,0,0.0,0.0,O'Brien,0
0,None,0,0,False,True,0,0,0,0,466404,None,,0,0,-3,3,0.0,606,234,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrew,0.0,526,206,0,0,0,False,0.0,620,235,440,False,0.0,619,235,0,0,0,0,0,0,0,0,Loaned to Strasbourg,2025-01-27T09:57:41.248653Z,42,609,157,p466404,0,0,None,0,,466404.jpg,0.0,625,234,0,104,False,0,0,Omobamidele,0.0,554,190,False,None,0,0,u,16,17,2023-09-01,0.0,575,227,0,1747,0,6201,175,0.0,0.0,Omobamidele,0
0,None,0,0,False,True,0,0,0,0,209035,None,,0,0,0,0,0.0,541,189,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonathan,0.0,449,148,0,0,0,False,0.0,563,192,441,False,0.0,562,192,0,0,0,0,0,0,0,0,On a season long loan to Rio Ave,2024-07-18T09:44:17.568948Z,40,636,173,p209035,0,0,None,0,,209035.jpg,0.0,568,191,0,None,False,0,0,Panzo,0.0,766,256,False,None,0,0,u,16,17,None,0.0,502,176,0,0,0,135,3,0.0,0.0,Panzo,0
1,1997-12-02,0,40,True,True,100,100,1,0.41,210462,None,,0,0,-2,2,26.6,357,199,None,,0,3,1.5,1.5,4,0.06,0.02,0.08,0.03,0.02,2.18,0.89,0.01,Ibrahim,1.0,271,128,2,0.82,0,False,10.1,391,190,442,False,54.0,382,177,220,0,0,0,0,0,0,0,,2024-09-12T15:00:06.800627Z,43,572,333,p210462,0,0,None,0,,210462.jpg,2.0,270,119,0,54,False,0,0.0,Sangaré,1.0,207,63,False,None,3,1.23,a,16,17,2023-09-01,21.0,347,188,8,232726,17069,352140,4310,0.2,1.9,Sangaré,2
1,1992-02-26,9,361,True,True,100,100,10,0.42,85633,None,,0,0,5,-5,0.1,488,16,None,,2,1,3.7,3.7,8,0.06,0.0,0.06,0.0,0.00,27.03,1.13,0.0,Matz,3.2,99,7,27,1.12,0,False,59.7,168,4,443,True,593.2,14,3,2160,0,0,0,0,0,0,0,,2024-10-12T11:00:07.468908Z,50,197,7,p85633,0,0,None,0,,85633.jpg,4.5,29,4,0,21,False,75,3.12,Sels,17.9,23,3,False,None,24,1.0,a,16,17,2024-02-01,0.0,734,73,107,2505455,57356,744023,21212,0.6,21.4,Sels,2
0,1995-08-19,0,8,True,True,None,None,0,0.0,114241,None,,0,0,-3,3,3.3,440,156,None,,0,2,0.5,0.5,0,0.01,0.02,0.03,0.06,0.02,0.74,1.48,0.04,Harry,0.0,520,200,1,2.0,0,False,2.8,453,157,444,False,18.2,436,155,45,0,0,0,0,0,0,0,,None,42,598,146,p114241,0,0,None,0,,114241.jpg,1.0,431,153,0,241,False,0,0.0,Toffolo,0.1,534,187,False,None,0,0.0,a,16,17,2022-07-20,6.0,396,139,3,2459,72,7348,103,0.0,0.7,Toffolo,0
0,None,0,0,False,True,0,0,0,0,201440,None,,0,0,0,0,0.0,645,55,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Hwang,0.0,585,46,0,0,0,False,0.0,651,55,446,False,0.0,651,55,0,0,0,0,0,0,0,0,Transferred to Alanyaspor,2024-09-10T11:39:20.038647Z,45,375,65,p201440,0,0,None,0,,201440.jpg,0.0,655,59,0,114,False,0,0,Ui-jo,0.9,217,38,False,None,0,0,u,16,17,None,0.0,627,55,0,317328,0,400782,1478,0.0,0.0,Ui-jo,0
2,1991-12-07,34,595,True,True,100,100,11,0.52,60689,None,,1,-1,11,-11,176.9,157,18,None,,5,4,10.5,10.5,17,0.36,0.02,10.53,0.5,10.17,22.75,1.07,0.48,Chris,10.0,6,1,23,1.08,17,False,149.7,20,6,447,True,660.0,9,4,1914,0,0,0,0,0,0,0,,2024-10-26T11:00:07.644070Z,71,25,10,p60689,0,0,1,0,,60689.jpg,6.4,6,2,0,154,False,0,0.0,Wood,42.8,4,2,False,None,23,1.08,a,16,17,2023-07-01,657.0,12,7,154,7212651,242690,3199651,17498,1.4,21.7,Wood,1
0,None,0,0,False,True,0,0,0,0,208912,None,,0,0,0,0,0.0,648,247,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,588,235,0,0,0,False,0.0,654,247,448,False,0.0,654,247,0,0,0,0,0,0,0,0,Transferred to Burnley,2024-08-26T10:09:19.430328Z,45,378,61,p208912,0,0,None,0,,208912.jpg,0.0,658,246,0,None,False,0,0,Worrall,0.0,644,215,False,None,0,0,u,16,17,None,0.0,630,244,0,71,0,5296,12,0.0,0.0,Worrall,0
1,1997-11-21,3,209,True,True,100,100,5,0.31,204968,None,,0,0,-1,1,171.1,162,109,None,,0,3,1.3,1.3,0,0.40,0.02,2.14,0.13,1.74,18.56,1.15,0.11,Ryan,0.8,311,152,18,1.12,1,False,57.9,175,96,449,False,212.4,224,96,1451,0,0,0,0,0,0,0,,2024-12-27T00:30:09.776071Z,49,264,171,p204968,0,0,None,0,,204968.jpg,2.1,266,117,0,241,False,0,0.0,Yates,0.1,417,141,False,None,15,0.93,a,16,17,2018-08-01,194.0,114,76,46,58700,149,64377,448,0.2,9.4,Yates,6
1,1997-10-12,1,313,True,True,None,None,10,0.43,227444,None,,0,0,3,-3,50.1,312,95,None,,0,2,2.7,2.7,6,0.52,0.02,3.62,0.15,3.10,25.81,1.12,0.13,Nikola,2.2,163,49,26,1.13,2,False,71.0,127,31,573,False,425.8,74,27,2070,0,0,0,0,0,0,0,,None,48,310,37,p227444,0,0,None,0,,227444.jpg,4.0,52,5,0,190,False,0,0.0,Milenković,8.3,43,13,False,None,23,1.0,a,16,17,2024-07-18,237.0,94,5,92,1247618,23343,383576,20545,0.5,19.2,Milenković,2
2,1999-08-01,0,153,True,True,100,100,1,0.13,510500,None,,0,0,-1,1,169.5,165,111,None,,0,3,2.7,2.7,6,1.81,0.23,2.82,0.36,1.01,9.70,1.26,0.13,João Pedro,2.2,175,71,14,1.82,1,False,46.8,222,114,596,False,144.2,284,124,694,0,0,0,0,0,0,0,,2024-11-01T10:30:06.942890Z,59,89,58,p510500,0,0,None,0,,510500.jpg,1.5,354,165,0,173,False,0,0.0,Ferreira Silva,0.1,429,148,False,None,4,0.52,a,16,17,2024-08-01,153.0,154,94,35,16630,786,23268,332,0.4,5.9,Jota Silva,4
0,1999-08-31,0,79,True,True,None,None,1,0.39,502222,None,,0,0,0,0,88.0,247,155,None,,0,3,0.7,0.7,0,0.30,0.12,1.34,0.53,1.04,2.66,1.05,0.41,Ramón,0.2,403,186,5,1.97,1,False,25.8,311,154,620,False,77.2,363,169,229,0,0,0,0,0,0,0,,None,55,122,75,p502222,0,0,None,0,,502222.jpg,1.4,372,175,0,168,False,0,0.0,Sosa,0.1,537,203,False,None,1,0.39,a,16,17,2024-08-16,94.0,212,123,20,6239,214,6047,232,0.0,3.6,Sosa,1
0,2001-06-30,2,117,True,True,None,None,3,0.52,485047,None,,0,0,0,0,4.1,436,154,None,,0,2,2.3,2.3,6,0.01,0.0,0.11,0.02,0.10,6.32,1.09,0.02,Felipe,1.8,205,63,4,0.69,0,False,15.0,365,123,653,False,140.2,287,107,523,0,0,0,0,0,0,0,,None,45,410,73,p485047,0,0,None,0,,485047.jpg,1.9,285,94,0,30,False,0,0.0,Rodrigues da Silva,0.1,459,159,False,None,3,0.52,a,16,17,2024-08-30,5.0,407,143,32,13216,825,7778,359,0.4,7.1,Morato,1
0,2006-05-13,0,0,True,True,None,None,0,0,549067,None,,0,0,0,0,0.0,579,215,None,,0,2,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Zach,0.0,492,180,0,0,0,False,0.0,597,217,706,False,0.0,596,217,0,0,0,0,0,0,0,0,,None,40,688,213,p549067,0,0,None,0,,549067.jpg,0.0,602,216,0,241,False,0,0,Abbott,0.0,624,212,False,None,0,0,a,16,17,2022-08-22,0.0,544,206,0,2946,401,1280,175,0.0,0.0,Abbott,0
0,1987-01-24,0,0,True,True,None,None,0,0,20066,None,,0,0,0,0,0.0,530,33,None,,0,1,0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Wayne,0.0,436,45,0,0,0,False,0.0,554,56,721,False,0.0,553,56,0,0,0,0,0,0,0,0,,None,40,620,42,p20066,0,0,None,0,,20066.jpg,0.0,559,56,0,244,False,0,0,Hennessey,0.0,668,72,False,None,0,0,a,16,17,2025-01-13,0.0,490,19,0,1546,263,487,112,0.0,0.0,Hennessey,0
0,1974-01-25,0,0,True,True,None,None,0,0,100041808,None,,0,0,0,0,0.0,500,12,None,,0,5,8.0,8.0,15,0.00,0,0.00,0,0.00,0.00,0,0,Nuno Herlander,7.5,10,5,0,0,0,False,0.0,525,12,747,False,0.0,524,12,0,1,0,7,1,0,0,1,,None,11,759,7,man41809,0,0,None,0,,100041808.jpg,0.0,530,12,0,173,False,0,0,Simões Espírito Santo,1.8,339,6,False,None,0,0,a,16,17,2023-12-20,0.0,456,12,15,2816,2254,2537,1657,6.8,13.6,Nuno,0
0,1998-05-14,5,178,True,True,100,75,2,0.12,225321,None,,0,0,-1,1,0.0,622,67,None,,2,1,0.8,1.0,3,0.03,0.0,0.03,0.0,0.00,36.76,2.3,0.0,Aaron,1.8,204,16,34,2.12,0,False,49.3,214,13,14,False,492.4,47,13,1440,0,0,0,0,0,0,0,,2025-01-24T00:00:09.434398Z,44,510,21,p225321,0,0,None,0,,225321.jpg,3.1,117,16,0,241,False,67,4.19,Ramsdale,1.2,191,26,False,None,16,1.0,a,17,20,2024-08-30,0.0,598,58,49,292065,1453,285297,1868,0.4,11.1,Ramsdale,1
0,2001-12-09,4,105,True,True,None,None,1,0.09,433979,None,,0,0,0,0,58.2,300,34,None,,1,4,-0.5,0.0,0,0.53,0.05,4.95,0.43,4.42,28.51,2.48,0.38,Cameron,0.5,341,35,24,2.08,2,False,42.7,236,29,27,False,95.6,343,34,1036,0,0,0,0,0,0,0,,None,50,218,48,p433979,0,1,2,0,,433979.jpg,1.9,291,35,0,241,False,0,0.0,Archer,1.4,171,25,False,None,10,0.87,a,17,20,2024-08-16,274.0,72,24,40,525776,2301,522810,5965,0.1,8.0,Archer,0
1,2004-03-26,0,86,True,True,100,100,0,0.0,503714,None,,0,0,-1,1,85.8,251,156,None,,0,3,1.2,1.7,2,0.20,0.02,0.53,0.06,0.33,21.69,2.63,0.04,Lesley,2.2,158,62,20,2.43,0,False,23.9,320,160,188,False,128.4,301,136,741,0,0,0,0,0,0,0,,2024-11-30T01:00:07.716140Z,44,535,317,p503714,0,0,None,0,,503714.jpg,1.4,362,167,0,73,False,0,0.0,Ugochukwu,0.4,295,92,False,None,7,0.85,a,17,20,2024-08-16,25.0,334,180,20,65331,2812,63264,1420,0.5,4.5,Ugochukwu,3
0,1994-02-24,0,31,True,True,50,0,0,0.0,90105,None,,0,0,-2,2,26.8,355,198,None,,0,3,-0.4,0.0,0,0.10,0.03,0.12,0.04,0.02,10.39,3.09,0.01,Ryan,0.2,395,182,12,3.56,0,False,6.7,416,201,397,False,35.8,401,181,303,0,0,0,0,0,0,0,Knock - 50% chance of playing,2025-01-31T16:00:09.299719Z,48,292,190,p90105,0,0,None,0,,90105.jpg,0.9,492,232,1,243,False,0,0.0,Fraser,0.0,619,247,False,None,4,1.19,d,17,20,2024-08-30,13.0,371,200,7,2431,8,4618,66,0.0,1.5,Fraser,0
0,None,0,1,False,True,0,None,0,0.0,499724,None,,0,0,-1,1,16.1,389,210,None,,0,3,0.0,-0.5,0,0.13,0.45,0.15,0.52,0.02,1.11,3.84,0.07,Samuel,0.0,562,196,0,0.0,0,False,2.6,456,216,451,False,4.0,487,227,26,0,0,0,0,0,0,0,Loaned to Strasbourg,2025-02-04T23:53:50.935089Z,44,534,316,p499724,0,0,None,0,,499724.jpg,0.5,513,238,0,241,False,0,0.0,Amo-Ameyaw,0.1,448,158,False,None,0,0.0,u,17,20,2023-05-27,6.0,399,211,1,24416,104,26561,519,0.0,0.2,Amo-Ameyaw,1
0,1996-07-21,6,289,True,True,None,None,1,0.06,193204,None,,0,0,-1,1,243.5,112,81,None,,0,3,3.0,3.5,10,1.13,0.07,3.67,0.23,2.54,42.37,2.61,0.16,Joe,4.0,62,23,37,2.28,3,False,75.5,119,72,452,False,289.8,164,65,1460,0,0,0,0,0,0,0,,None,49,256,164,p193204,0,0,None,0,,193204.jpg,2.5,189,77,0,157,False,0,0.0,Aribo,0.1,497,180,False,None,15,0.92,a,17,20,2022-07-09,220.0,100,65,57,16352,675,16746,334,0.8,11.6,Aribo,1
3,None,2,145,False,True,0,None,2,0.14,155511,None,,0,0,-4,4,143.7,184,22,None,,0,4,0.0,0.3,0,0.56,0.04,3.84,0.28,3.28,33.47,2.42,0.24,Adam,0.8,317,34,35,2.53,2,False,56.0,185,25,453,False,154.4,273,25,1246,0,0,0,0,0,0,0,Loaned to West Bromwich Albion,2025-02-05T21:03:18.824040Z,51,177,44,p155511,0,1,1,0,,155511.jpg,2.2,246,30,0,241,False,0,0.0,Armstrong,0.9,213,36,False,None,15,1.08,u,17,20,2021-08-10,262.0,80,25,45,273688,1647,348573,9892,0.2,8.8,Armstrong,4
0,None,0,0,False,True,0,100,0,0,456350,None,,0,0,-2,2,0.0,615,66,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Gavin,0.0,541,74,0,0,0,False,0.0,625,77,454,False,0.0,624,77,0,0,0,0,0,0,0,0,Loaned to Standard Liège,2025-02-04T10:28:52.236829Z,43,583,34,p456350,0,0,None,0,,456350.jpg,0.0,630,77,0,104,False,0,0,Bazunu,0.1,473,65,False,None,0,0,u,17,20,2022-06-17,0.0,588,56,0,2973,31,25246,140,0.0,0.0,Bazunu,0
0,1996-04-12,2,195,True,True,100,100,2,0.1,171771,None,,0,0,0,0,63.3,289,82,None,,0,2,3.2,3.7,1,0.78,0.04,1.43,0.07,0.65,43.82,2.21,0.03,Jan,4.2,53,9,42,2.12,2,False,68.8,131,34,455,False,559.0,22,8,1782,0,0,0,0,0,0,0,,2024-12-06T15:30:08.306281Z,40,628,167,p171771,0,0,None,0,,171771.jpg,2.2,232,71,0,172,False,0,0.0,Bednarek,3.0,105,41,False,None,20,1.01,a,17,20,2023-01-23,67.0,257,77,44,581719,13777,410560,6037,1.0,11.0,Bednarek,5
0,2001-12-11,0,0,True,True,None,None,0,0,477386,None,,0,0,-1,1,0.0,524,180,None,,0,2,-1.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Armel,0.0,427,134,0,0,0,False,0.0,548,183,456,False,0.0,547,183,0,0,0,0,0,0,0,0,,None,39,741,248,p477386,0,0,None,0,,477386.jpg,0.0,553,182,0,80,False,0,0,Bella-Kotchap,0.4,277,101,False,None,0,0,a,17,20,2022-06-21,0.0,480,163,0,57084,384,50816,726,0.0,0.0,Bella-Kotchap,0
1,1997-12-11,0,73,True,True,100,100,0,0.0,184386,None,,0,0,-1,1,139.6,188,45,None,,0,2,1.0,1.5,2,0.52,0.07,0.61,0.08,0.09,20.19,2.75,0.01,James,2.0,177,54,18,2.45,0,False,32.7,276,88,457,False,149.8,277,103,661,0,0,0,0,0,0,0,,2024-12-19T04:30:08.224477Z,39,728,241,p184386,0,0,None,0,,184386.jpg,1.3,373,123,0,241,False,0,0.0,Bree,0.4,279,102,False,None,8,1.09,a,17,20,2023-01-26,39.0,294,94,14,57028,3115,33395,1042,0.5,3.6,Bree,0
0,None,0,0,False,True,0,0,0,0,463210,None,,0,0,0,0,0.0,664,266,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Shea,0.0,605,223,0,0,0,False,0.0,670,265,458,False,0.0,670,265,0,0,0,0,0,0,0,0,Has joined Sheffield Wednesday on a season-long loan,2024-08-29T11:10:39.600629Z,45,402,250,p463210,0,0,None,0,,463210.jpg,0.0,674,266,0,None,False,0,0,Charles,0.0,618,246,False,None,0,0,u,17,20,None,0.0,646,258,0,1091,0,7647,23,0.0,0.0,Charles,0
0,None,0,6,False,True,0,0,0,0.0,490503,None,,0,0,-1,1,19.0,381,204,None,,0,3,0.0,0.0,0,0.15,0.21,0.15,0.21,0.00,0.31,0.44,0.0,Samuel,0.0,702,292,0,0.0,0,False,5.1,437,208,459,False,9.8,463,216,64,0,0,0,0,0,0,0,Loaned to Anderlecht,2024-09-10T11:28:17.403794Z,49,281,183,p490503,0,0,None,0,,490503.jpg,0.5,515,240,0,None,False,0,0.0,Edozie,0.0,696,291,False,None,0,0.0,u,17,20,None,22.0,343,187,1,463,0,2651,8,0.0,0.2,Edozie,1
0,None,0,-1,False,True,0,0,0,0.0,500926,None,,0,0,-1,1,0.1,484,178,None,,0,2,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.32,2.4,0.0,Ronnie,0.0,429,135,1,7.5,0,False,0.5,497,173,460,False,5.0,481,169,12,0,0,0,0,0,0,0,Season-long loan to QPR,2025-01-06T22:34:19.628107Z,39,743,249,p500926,0,0,None,0,,500926.jpg,1.0,410,135,0,241,False,0,0.0,Edwards,0.3,325,118,False,None,0,0.0,u,17,20,2024-07-03,0.0,482,164,1,41084,0,38345,730,0.0,0.3,Edwards,0
0,2002-01-30,2,181,True,True,75,100,2,0.1,245719,None,,0,0,0,0,167.3,168,38,None,,0,2,0.0,0.5,1,0.50,0.02,2.05,0.09,1.55,47.82,2.27,0.07,Taylor,1.0,266,75,45,2.14,1,False,84.6,99,20,461,False,503.4,41,12,1894,0,0,0,0,0,0,0,Ankle injury - 75% chance of playing,2025-02-01T22:30:08.425238Z,40,644,180,p245719,0,0,None,0,,245719.jpg,1.7,314,101,0,241,False,0,0.0,Harwood-Bellis,6.9,54,19,False,None,22,1.05,d,17,20,2024-07-01,173.0,133,15,39,808900,1108,1064942,16317,0.2,9.8,Harwood-Bellis,7
